28/2/2024    15:56:40  749  
28/2/2024    15:56:41  748  
28/2/2024    15:56:43  748  
28/2/2024    15:56:44  748  
28/2/2024    15:56:46  748  
28/2/2024    15:56:47  748  
28/2/2024    15:56:49  749  
28/2/2024    15:56:50  748  
28/2/2024    15:56:52  748  
28/2/2024    15:56:53  749  
28/2/2024    15:56:55  749  
28/2/2024    15:56:56  747  
28/2/2024    15:56:58  749  
28/2/2024    15:56:59  748  
28/2/2024    15:57:1  749  
28/2/2024    15:57:2  747  
28/2/2024    15:57:4  750  
28/2/2024    15:57:5  748  
28/2/2024    15:57:7  749  
28/2/2024    15:57:8  746  
28/2/2024    15:57:10  754  
28/2/2024    15:57:11  753  
28/2/2024    15:57:13  753  
28/2/2024    15:57:14  754  
28/2/2024    15:57:16  753  
28/2/2024    15:57:17  755  
28/2/2024    15:57:19  751  
28/2/2024    15:57:20  756  
28/2/2024    15:57:22  756  
28/2/2024    15:57:23  756  
28/2/2024    15:57:25  758  
28/2/2024    15:57:27  756  
28/2/2024    15:57:28  756  
28/2/2024    15:57:30  756  
28/2/2024    15:57:31  756  
28/2/2024    15:57:33  756  
28/2/2024    15:57:34  756  
28/2/2024    15:57:36  754  
28/2/2024    15:57:37  754  
28/2/2024    15:57:39  754  
28/2/2024    15:57:40  755  
28/2/2024    15:57:42  755  
28/2/2024    15:57:43  753  
28/2/2024    15:57:45  753  
28/2/2024    15:57:46  754  
28/2/2024    15:57:48  754  
28/2/2024    15:57:49  755  
28/2/2024    15:57:51  755  
28/2/2024    15:57:52  756  
28/2/2024    15:57:54  754  
28/2/2024    15:57:55  753  
28/2/2024    15:57:57  754  
28/2/2024    15:57:58  753  
28/2/2024    15:58:0  750  
28/2/2024    15:58:1  751  
28/2/2024    15:58:3  750  
28/2/2024    15:58:4  751  
28/2/2024    15:58:5  751  
28/2/2024    15:58:7  751  
28/2/2024    15:58:8  752  
28/2/2024    15:58:10  751  
28/2/2024    15:58:11  751  
28/2/2024    15:58:13  753  
28/2/2024    15:58:14  753  
28/2/2024    15:58:16  753  
28/2/2024    15:58:17  752  
28/2/2024    15:58:19  753  
28/2/2024    15:58:29  871  
28/2/2024    15:58:32  847  
28/2/2024    15:58:33  576  
28/2/2024    15:58:35  718  
28/2/2024    15:58:37  752  
28/2/2024    15:58:39  804  
28/2/2024    15:58:40  747  
28/2/2024    15:58:42  769  
28/2/2024    15:58:43  680  
28/2/2024    15:58:51  784  
28/2/2024    15:58:53  763  
28/2/2024    15:59:19  742  
28/2/2024    15:59:31  747  

Stopped by excep
28/2/2024    15:59:41  722  
28/2/2024    15:59:44  751  
28/2/2024    15:59:48  483  
28/2/2024    16:0:2  687  
