28/2/2024    15:53:51 20.81 
28/2/2024    15:53:52 20.75 
28/2/2024    15:53:53 20.75 
28/2/2024    15:53:55 20.75 
28/2/2024    15:53:56 20.75 
28/2/2024    15:53:57 20.75 
28/2/2024    15:53:58 20.75 
28/2/2024    15:53:59 20.75 
28/2/2024    15:54:0 20.75 
28/2/2024    15:54:1 20.75 
28/2/2024    15:54:2 20.75 
28/2/2024    15:54:3 20.69 
28/2/2024    15:54:4 20.75 
28/2/2024    15:54:5 20.75 
28/2/2024    15:54:7 20.75 
28/2/2024    15:54:8 20.75 
28/2/2024    15:54:9 20.75 
28/2/2024    15:54:10 20.75 
28/2/2024    15:54:11 20.75 
28/2/2024    15:54:12 20.81 
28/2/2024    15:54:13 20.75 
28/2/2024    15:54:14 20.75 
28/2/2024    15:54:16 20.75 
28/2/2024    15:54:17 20.75 
28/2/2024    15:54:18 20.75 
28/2/2024    15:54:19 20.75 
28/2/2024    15:54:20 20.75 
28/2/2024    15:54:21 20.75 
28/2/2024    15:54:22 20.75 
28/2/2024    15:54:23 20.75 
28/2/2024    15:54:24 20.75 
28/2/2024    15:54:25 20.81 
28/2/2024    15:54:27 20.81 
28/2/2024    15:54:28 20.75 
28/2/2024    15:54:29 20.81 
28/2/2024    15:54:30 20.81 
Stopped
28/2/2024    15:55:1 20.69 
28/2/2024    15:55:3 20.69 
28/2/2024    15:55:4 20.75 
28/2/2024    15:55:5 20.75 
28/2/2024    15:55:6 20.75 
28/2/2024    15:55:7 20.75 
28/2/2024    15:55:8 20.75 
28/2/2024    15:55:9 20.75 
28/2/2024    15:55:10 20.75 
28/2/2024    15:55:11 20.75 
28/2/2024    15:55:12 20.69 
28/2/2024    15:55:13 20.75 
28/2/2024    15:55:14 20.69 
28/2/2024    15:55:15 20.75 
28/2/2024    15:55:16 20.75 
28/2/2024    15:55:17 20.75 
28/2/2024    15:55:19 20.75 
28/2/2024    15:55:20 20.69 
28/2/2024    15:55:21 20.75 
28/2/2024    15:55:22 20.75 
28/2/2024    15:55:23 20.75 
28/2/2024    15:55:24 20.75 
28/2/2024    15:55:26 20.75 
28/2/2024    15:55:27 20.75 
28/2/2024    15:55:29 20.75 
28/2/2024    15:55:30 20.81 
28/2/2024    15:55:32 20.81 
28/2/2024    15:55:33 20.75 
28/2/2024    15:55:35 20.75 
28/2/2024    15:55:36 20.75 
28/2/2024    15:55:38 20.69 
28/2/2024    15:55:39 20.75 
28/2/2024    15:55:41 20.75 
28/2/2024    15:55:42 20.75 
28/2/2024    15:55:44 20.81 
28/2/2024    15:55:45 20.75 
28/2/2024    15:55:47 20.81 
28/2/2024    15:55:48 20.81 
28/2/2024    15:55:50 20.75 
28/2/2024    15:55:51 20.75 
28/2/2024    15:55:53 20.75 
28/2/2024    15:55:54 20.75 
28/2/2024    15:55:56 20.75 
28/2/2024    15:55:57 20.75 
28/2/2024    15:55:59 20.75 
28/2/2024    15:56:0 20.75 
28/2/2024    15:56:2 20.75 
28/2/2024    15:56:3 20.75 
28/2/2024    15:56:5 20.75 
28/2/2024    15:56:6 20.75 
28/2/2024    15:56:8 20.75 
28/2/2024    15:56:9 20.75 
28/2/2024    15:56:11 20.69 
28/2/2024    15:56:12 20.69 
28/2/2024    15:56:14 20.69 
28/2/2024    15:56:15 20.75 
28/2/2024    15:56:17 20.75 
28/2/2024    15:56:19 20.75 
28/2/2024    15:56:20 20.81 
28/2/2024    15:56:22 20.75 
28/2/2024    15:56:23 20.75 
28/2/2024    15:56:25 20.75 
28/2/2024    15:56:26 20.75 
28/2/2024    15:56:28 20.75 
28/2/2024    15:56:29 20.81 
28/2/2024    15:56:31 20.81 
28/2/2024    15:56:32 20.75 
28/2/2024    15:56:34 20.81 
28/2/2024    15:56:35 20.75 
28/2/2024    15:56:37 20.75 
28/2/2024    15:56:38 20.81 
28/2/2024    15:56:40 20.81 
28/2/2024    15:56:41 20.81 
28/2/2024    15:56:43 20.81 
28/2/2024    15:56:44 20.75 
28/2/2024    15:56:46 20.81 
28/2/2024    15:56:47 20.81 
28/2/2024    15:56:49 20.75 
28/2/2024    15:56:50 20.75 
28/2/2024    15:56:52 20.81 
28/2/2024    15:56:53 20.75 
28/2/2024    15:56:55 20.81 
28/2/2024    15:56:56 20.81 
28/2/2024    15:56:58 20.75 
28/2/2024    15:56:59 20.75 
28/2/2024    15:57:1 20.81 
28/2/2024    15:57:2 20.75 
28/2/2024    15:57:4 20.75 
28/2/2024    15:57:5 20.81 
28/2/2024    15:57:7 20.81 
28/2/2024    15:57:8 20.81 
28/2/2024    15:57:10 20.75 
28/2/2024    15:57:11 20.81 
28/2/2024    15:57:13 20.75 
28/2/2024    15:57:14 20.75 
28/2/2024    15:57:16 20.75 
28/2/2024    15:57:17 20.81 
28/2/2024    15:57:19 20.75 
28/2/2024    15:57:20 20.75 
28/2/2024    15:57:22 20.81 
28/2/2024    15:57:23 20.81 
28/2/2024    15:57:25 20.75 
28/2/2024    15:57:27 20.81 
28/2/2024    15:57:28 20.81 
28/2/2024    15:57:30 20.81 
28/2/2024    15:57:31 20.81 
28/2/2024    15:57:33 20.81 
28/2/2024    15:57:34 20.81 
28/2/2024    15:57:36 20.81 
28/2/2024    15:57:37 20.81 
28/2/2024    15:57:39 20.81 
28/2/2024    15:57:40 20.75 
28/2/2024    15:57:42 20.81 
28/2/2024    15:57:43 20.81 
28/2/2024    15:57:45 20.81 
28/2/2024    15:57:46 20.81 
28/2/2024    15:57:48 20.81 
28/2/2024    15:57:49 20.81 
28/2/2024    15:57:51 20.81 
28/2/2024    15:57:52 20.81 
28/2/2024    15:57:54 20.81 
28/2/2024    15:57:55 20.81 
28/2/2024    15:57:57 20.81 
28/2/2024    15:57:58 20.81 
28/2/2024    15:58:0 20.81 
28/2/2024    15:58:1 20.81 
28/2/2024    15:58:3 20.81 
28/2/2024    15:58:4 20.75 
28/2/2024    15:58:5 20.81 
28/2/2024    15:58:7 20.75 
28/2/2024    15:58:8 20.81 
28/2/2024    15:58:10 20.81 
28/2/2024    15:58:11 20.81 
28/2/2024    15:58:13 20.75 
28/2/2024    15:58:14 20.81 
28/2/2024    15:58:16 20.81 
28/2/2024    15:58:17 20.81 
28/2/2024    Next value is found above range!!!15:58:19 -127.00 
28/2/2024    Next value is found above range!!!15:58:29 -127.00 
28/2/2024    Next value is found above range!!!15:58:32 -127.00 
28/2/2024    Next value is found above range!!!15:58:33 -127.00 
28/2/2024    Next value is found above range!!!15:58:35 -127.00 
28/2/2024    Next value is found above range!!!15:58:37 -127.00 
28/2/2024    Next value is found above range!!!15:58:39 -127.00 
28/2/2024    Next value is found above range!!!15:58:40 -127.00 
28/2/2024    Next value is found above range!!!15:58:42 -127.00 
28/2/2024    Next value is found above range!!!15:58:43 -127.00 
28/2/2024    Next value is found above range!!!15:58:51 -127.00 
28/2/2024    Next value is found above range!!!15:58:53 -127.00 
28/2/2024    Next value is found above range!!!15:59:19 -127.00 
28/2/2024    Next value is found above range!!!15:59:31 -127.00 

Stopped by excep
28/2/2024    Next value is found above range!!!15:59:41 -127.00 
28/2/2024    Next value is found above range!!!15:59:44 -127.00 
28/2/2024    Next value is found above range!!!15:59:48 -127.00 
28/2/2024    Next value is found above range!!!16:0:2 -127.00 
