28/2/2024    14:28:43  34   frequency(Hz)2512.0
28/2/2024    14:28:44  33   frequency(Hz)1995.0
28/2/2024    14:28:45  34   frequency(Hz)2512.0
28/2/2024    14:28:46  35   frequency(Hz)3162.0
28/2/2024    14:28:47  33   frequency(Hz)1995.0
28/2/2024    14:28:48  35   frequency(Hz)3162.0
28/2/2024    14:28:50  32   frequency(Hz)1585.0
28/2/2024    14:28:51  35   frequency(Hz)3162.0
28/2/2024    14:28:52  34   frequency(Hz)2512.0
28/2/2024    14:28:53  35   frequency(Hz)3162.0

Stopped by excep
28/2/2024    14:29:21  33   frequency(Hz)1995.0
28/2/2024    14:29:22  35   frequency(Hz)3162.0
28/2/2024    14:29:23  32   frequency(Hz)1585.0
28/2/2024    14:29:24  34   frequency(Hz)2512.0
28/2/2024    14:29:25  33   frequency(Hz)1995.0
28/2/2024    14:29:27  34   frequency(Hz)2512.0
28/2/2024    14:29:28  33   frequency(Hz)1995.0
28/2/2024    14:29:29  34   frequency(Hz)2512.0
28/2/2024    14:29:30  34   frequency(Hz)2512.0
28/2/2024    14:29:31  33   frequency(Hz)1995.0
28/2/2024    14:29:32  34   frequency(Hz)2512.0

Stopped by excep
28/2/2024    14:44:23  33   frequency(Hz)1995.0
28/2/2024    14:44:24  33   frequency(Hz)1995.0
28/2/2024    14:44:25  35   frequency(Hz)3162.0
28/2/2024    28/2/2024    14:44:26  32   frequency(Hz)1585.0
28/2/2024    14:44:27  34   frequency(Hz)2512.0
28/2/2024    14:44:28  33   frequency(Hz)1995.0
28/2/2024    14:44:29  33   frequency(Hz)1995.0
Stopped
28/2/2024    
Stopped by excep
28/2/2024    
Stopped by excep
28/2/2024    14:56:58  33   frequency(Hz)1995.0
28/2/2024    14:56:59  30   frequency(Hz)1000.0
28/2/2024    14:57:0  31   frequency(Hz)1259.0
28/2/2024    14:57:1  32   frequency(Hz)1585.0
28/2/2024    14:57:2  33   frequency(Hz)1995.0
28/2/2024    14:57:3  32   frequency(Hz)1585.0
28/2/2024    14:57:4  33   frequency(Hz)1995.0
28/2/2024    14:57:5  32   frequency(Hz)1585.0
28/2/2024    14:57:6  32   frequency(Hz)1585.0
28/2/2024    14:57:7  33   frequency(Hz)1995.0
28/2/2024    14:57:8  33   frequency(Hz)1995.0
28/2/2024    14:57:9  33   frequency(Hz)1995.0
28/2/2024    14:57:10  32   frequency(Hz)1585.0
28/2/2024    14:57:12  32   frequency(Hz)1585.0
28/2/2024    14:57:13  33   frequency(Hz)1995.0
28/2/2024    14:57:14  32   frequency(Hz)1585.0
28/2/2024    14:57:15  33   frequency(Hz)1995.0
28/2/2024    14:57:16  32   frequency(Hz)1585.0
28/2/2024    14:57:17  32   frequency(Hz)1585.0
28/2/2024    14:57:18  32   frequency(Hz)1585.0
28/2/2024    14:57:19  34   frequency(Hz)2512.0
28/2/2024    14:57:20  32   frequency(Hz)1585.0
28/2/2024    14:57:21  33   frequency(Hz)1995.0
28/2/2024    14:57:22  33   frequency(Hz)1995.0
28/2/2024    14:57:23  33   frequency(Hz)1995.0
28/2/2024    14:57:25  32   frequency(Hz)1585.0
28/2/2024    14:57:26  33   frequency(Hz)1995.0
28/2/2024    14:57:27  30   frequency(Hz)1000.0
28/2/2024    14:57:28  32   frequency(Hz)1585.0
28/2/2024    14:57:29  32   frequency(Hz)1585.0
28/2/2024    14:57:30  33   frequency(Hz)1995.0
28/2/2024    14:57:31  32   frequency(Hz)1585.0
28/2/2024    14:57:32  33   frequency(Hz)1995.0
28/2/2024    14:57:33  32   frequency(Hz)1585.0
28/2/2024    14:57:34  35   frequency(Hz)3162.0
28/2/2024    14:57:36  32   frequency(Hz)1585.0
28/2/2024    14:57:37  33   frequency(Hz)1995.0
28/2/2024    14:57:38  32   frequency(Hz)1585.0
28/2/2024    14:57:39  33   frequency(Hz)1995.0
28/2/2024    14:57:40  33   frequency(Hz)1995.0
Stopped
28/2/2024    15:2:41  61   frequency(Hz)1258925.0
28/2/2024    15:2:42  62   frequency(Hz)1584893.0
28/2/2024    15:2:43  62   frequency(Hz)1584893.0
28/2/2024    15:2:44  60   frequency(Hz)1000000.0
28/2/2024    15:2:45  61   frequency(Hz)1258925.0
28/2/2024    15:2:46  61   frequency(Hz)1258925.0
28/2/2024    15:2:47  61   frequency(Hz)1258925.0
28/2/2024    15:2:48  62   frequency(Hz)1584893.0
28/2/2024    15:2:49  60   frequency(Hz)1000000.0
28/2/2024    15:2:50  62   frequency(Hz)1584893.0
28/2/2024    15:2:52  59   frequency(Hz)794328.0
28/2/2024    15:2:53  62   frequency(Hz)1584893.0
28/2/2024    15:2:54  62   frequency(Hz)1584893.0
28/2/2024    15:2:55  58   frequency(Hz)630957.0
28/2/2024    15:2:56  86   frequency(Hz)398107171.0
28/2/2024    15:2:57  84   frequency(Hz)251188643.0
28/2/2024    15:2:58  82   frequency(Hz)158489319.0
28/2/2024    15:2:59  82   frequency(Hz)158489319.0
28/2/2024    15:3:0  82   frequency(Hz)158489319.0
28/2/2024    15:3:1  81   frequency(Hz)125892541.0
28/2/2024    15:3:2  82   frequency(Hz)158489319.0
28/2/2024    15:3:3  80   frequency(Hz)100000000.0
28/2/2024    15:3:4  83   frequency(Hz)199526231.0
28/2/2024    15:3:6  80   frequency(Hz)100000000.0
28/2/2024    15:3:7  80   frequency(Hz)100000000.0
28/2/2024    15:3:8  81   frequency(Hz)125892541.0
28/2/2024    15:3:9  79   frequency(Hz)79432823.0
28/2/2024    15:3:10  81   frequency(Hz)125892541.0
28/2/2024    15:3:11  78   frequency(Hz)63095734.0
28/2/2024    15:3:12  102   frequency(Hz)15848931925.0
28/2/2024    15:3:13  35   frequency(Hz)3162.0
Stopped
28/2/2024    15:5:40  33   frequency(Hz)1995.0
28/2/2024    15:5:41  32   frequency(Hz)1585.0
28/2/2024    15:5:42  33   frequency(Hz)1995.0
28/2/2024    15:5:43  29   frequency(Hz)794.0
28/2/2024    15:5:44  32   frequency(Hz)1585.0
28/2/2024    15:5:45  32   frequency(Hz)1585.0
28/2/2024    15:5:46  32   frequency(Hz)1585.0
28/2/2024    15:5:47  32   frequency(Hz)1585.0
28/2/2024    15:5:49  30   frequency(Hz)1000.0
28/2/2024    15:5:50  32   frequency(Hz)1585.0
28/2/2024    15:5:51  33   frequency(Hz)1995.0
